DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
812 - RED BLOOD CELL DISORDERS W/O MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,148,$35731.45,$6328.13,$4894.31
812 - RED BLOOD CELL DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,96,$17341.83,$5474.20,$4627.44
812 - RED BLOOD CELL DISORDERS W/O MCC,330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220,NY - Manhattan,62,$12997.93,$9569.67,$8789.03
812 - RED BLOOD CELL DISORDERS W/O MCC,330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,2475 ST RAYMOND AVENUE,BRONX,NY,10461,NY - Bronx,46,$15168.04,$6292.43,$5346.58
812 - RED BLOOD CELL DISORDERS W/O MCC,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,88,$21909.37,$5848.93,$5210.11
812 - RED BLOOD CELL DISORDERS W/O MCC,330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NY - East Long Island,47,$22843.95,$5423.63,$4433.76
812 - RED BLOOD CELL DISORDERS W/O MCC,330340,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,NY - East Long Island,30,$19931.56,$6306.36,$5781.30
812 - RED BLOOD CELL DISORDERS W/O MCC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,NY - Manhattan,67,$12118.20,$10307.56,$9692.79
812 - RED BLOOD CELL DISORDERS W/O MCC,330353,FOREST HILLS HOSPITAL,102 - 01 66TH ROAD,FOREST HILLS,NY,11375,NY - East Long Island,55,$18512.27,$6974.56,$6237.69
812 - RED BLOOD CELL DISORDERS W/O MCC,330372,FRANKLIN HOSPITAL,900 FRANKLIN AVENUE,VALLEY STREAM,NY,11580,NY - East Long Island,59,$23435.74,$5601.55,$4872.01
812 - RED BLOOD CELL DISORDERS W/O MCC,330386,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,NY - Albany,19,$13973.89,$5663.00,$4833.94
812 - RED BLOOD CELL DISORDERS W/O MCC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,55,$27537.89,$8498.09,$7742.40
812 - RED BLOOD CELL DISORDERS W/O MCC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",33-57 HARRISON STREET,JOHNSON CITY,NY,13790,NY - Binghamton,38,$11022.28,$5209.44,$4288.50
812 - RED BLOOD CELL DISORDERS W/O MCC,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,NY - East Long Island,25,$20212.88,$10615.96,$9895.32
812 - RED BLOOD CELL DISORDERS W/O MCC,330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,NY - Manhattan,19,$13924.89,$11058.47,$10213.26
812 - RED BLOOD CELL DISORDERS W/O MCC,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,NY,11213,NY - Manhattan,32,$28579.03,$10488.34,$9768.62
812 - RED BLOOD CELL DISORDERS W/O MCC,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,NY - Bronx,38,$15184.84,$11418.44,$11062.65
812 - RED BLOOD CELL DISORDERS W/O MCC,330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,76,$33648.17,$5610.85,$4259.76
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,NY - East Long Island,18,$70648.27,$49460.55,$47123.27
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,13,$157430.69,$49801.15,$47936.38
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,NY - Buffalo,38,$102100.21,$44350.50,$43438.73
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,NY - White Plains,17,$43851.11,$47649.00,$44183.88
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,NY - Bronx,12,$48051.91,$73806.08,$72583.75
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,14,$60547.92,$33818.92,$31406.64
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NY - Albany,26,$176089.00,$58708.00,$51915.73
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NY - East Long Island,14,$78401.28,$63130.92,$61993.00
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,NY - Manhattan,22,$70291.09,$53192.72,$52268.00
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,NY - Albany,50,$139592.86,$41722.16,$40197.86
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,63,$121549.06,$65718.03,$62708.20
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NY - East Long Island,17,$152092.82,$80368.94,$73747.76
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10304,NY - Manhattan,19,$113302.05,$50031.68,$48087.15
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,NY - East Long Island,12,$100972.75,$43548.08,$42439.66
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,NY - Elmira,14,$94423.35,$41147.14,$37999.07
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,NY - East Long Island,30,$97286.63,$35657.16,$34515.83
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NY - Manhattan,31,$157426.96,$64339.32,$60533.87
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NY - East Long Island,50,$92943.08,$52005.94,$49642.96
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,NY - Albany,23,$79383.56,$30609.65,$29793.65
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,NY - Bronx,168,$166521.81,$63432.91,$61279.72
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,NY - White Plains,12,$211734.58,$58777.91,$57621.75
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,NY - Buffalo,34,$69832.20,$34624.91,$33016.70
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,NY - White Plains,15,$73521.73,$51001.06,$50003.26
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NY - Manhattan,81,$240501.32,$79309.32,$73979.14
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,NY - Buffalo,19,$64244.57,$31866.36,$26244.57
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,NJ - Hackensack,24,$151435.12,$41779.50,$39707.70
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NY - East Long Island,74,$194873.82,$56791.41,$50665.64
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,NY - East Long Island,17,$147691.29,$40448.82,$39539.88
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NY - Manhattan,28,$390460.10,$64826.92,$58407.35
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,NY - Rochester,32,$52197.71,$32582.15,$31933.21
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,NY - White Plains,33,$136310.03,$38793.96,$38266.33
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,NY - Bronx,11,$57451.09,$75561.18,$74197.63
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,NJ - Morristown,12,$124029.41,$44784.58,$39217.75
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,NY - Syracuse,33,$111986.12,$45042.24,$39756.90
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,NY - East Long Island,29,$211703.51,$43773.58,$39418.48
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,NY - Albany,26,$100144.42,$33179.57,$32550.73
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,NY - Syracuse,14,$78238.42,$55367.14,$51052.85
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,NJ - Ridgewood,57,$208208.42,$48015.50,$42474.00
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,NY - Manhattan,51,$111427.92,$51143.76,$50378.07
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NY - East Long Island,48,$185527.14,$53594.29,$50594.39
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NY - Manhattan,44,$166983.88,$63429.43,$60336.31
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NY - East Long Island,20,$81287.45,$39924.65,$35217.75
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NY - East Long Island,45,$143633.20,$42288.06,$33189.91
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,NY - Bronx,28,$103081.82,$57439.82,$53260.35
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,17,$164776.88,$42810.00,$37429.76
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,NY - Albany,17,$68544.17,$33567.47,$32790.64
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,NY - East Long Island,59,$77150.20,$60002.84,$57823.88
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,NY - Manhattan,83,$199424.28,$77368.06,$74694.86
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NY - East Long Island,37,$160939.70,$62492.32,$60529.24
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,NY - Manhattan,43,$66430.25,$73011.20,$71300.18
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NY - East Long Island,58,$120709.22,$40412.06,$38004.29
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,NY - Manhattan,54,$121501.77,$49920.57,$48356.24
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,NY - Manhattan,12,$45545.25,$62659.16,$62001.50
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,NY - Syracuse,13,$60088.23,$38497.15,$37720.84
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,NY - White Plains,23,$83553.47,$47835.86,$47272.65
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NY - Manhattan,44,$195905.54,$57527.00,$54452.27
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,NY - Buffalo,24,$82253.16,$51306.62,$48603.54
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,NY - Manhattan,41,$91984.51,$62041.73,$60876.31
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,14626,NY - Rochester,25,$51206.84,$35407.96,$30030.00
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,11212,NY - Manhattan,26,$109070.92,$67636.92,$65371.73
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,NY - White Plains,15,$517381.33,$140255.26,$133177.26
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,NY - Manhattan,56,$93289.23,$59990.58,$56308.53
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,NY - Syracuse,32,$134540.28,$60979.71,$59341.81
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,NY - Elmira,13,$47940.23,$31061.46,$29597.15
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,VT - Burlington,19,$67978.57,$46189.84,$45196.89
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTR,NY,11570,NY - East Long Island,35,$120457.54,$39935.22,$38875.22
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,NY - White Plains,30,$98219.40,$35317.80,$34479.30
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,NY - White Plains,28,$101884.96,$34011.17,$33139.03
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330279,MERCY HOSPITAL,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo,24,$67423.54,$32781.29,$32127.62
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester,33,$110369.06,$57150.39,$48450.93
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,29,$195519.55,$44602.68,$41700.82
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,23,$88508.95,$37987.21,$36631.39
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220,NY - Manhattan,37,$80829.89,$64970.62,$64240.70
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,2475 ST RAYMOND AVENUE,BRONX,NY,10461,NY - Bronx,24,$75369.20,$42842.16,$41209.33
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,36,$129814.86,$42305.16,$40538.02
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NY - East Long Island,17,$74537.47,$34116.52,$32843.47
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,NY - Manhattan,13,$95854.84,$71457.30,$70178.15
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330353,FOREST HILLS HOSPITAL,102 - 01 66TH ROAD,FOREST HILLS,NY,11375,NY - East Long Island,21,$123812.23,$48886.04,$47316.19
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330372,FRANKLIN HOSPITAL,900 FRANKLIN AVENUE,VALLEY STREAM,NY,11580,NY - East Long Island,19,$96575.52,$42390.21,$37262.63
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330386,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,NY - Albany,12,$56806.00,$30012.58,$29069.25
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,21,$247735.14,$87248.90,$66912.61
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",33-57 HARRISON STREET,JOHNSON CITY,NY,13790,NY - Binghamton,22,$72918.95,$38031.27,$37096.63
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,NY - East Long Island,30,$129072.90,$76879.93,$75222.23
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,NY,11213,NY - Manhattan,18,$121017.94,$67387.44,$65190.88
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,NY - Bronx,13,$121785.61,$74976.53,$73573.84
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,22,$155892.59,$37972.72,$31423.59
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,NY - East Long Island,54,$77326.07,$55772.96,$53491.42
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,20,$76868.25,$40825.40,$39827.15
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,NY - Buffalo,40,$109293.35,$48211.15,$46210.32
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,NY - White Plains,22,$46686.13,$49470.54,$46800.45
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,NY - Bronx,69,$37729.89,$73444.21,$71726.97
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,15,$55962.80,$31324.00,$30554.73
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NY - Albany,21,$155046.23,$48685.00,$44043.90
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NY - East Long Island,25,$63157.56,$68356.60,$67761.76
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,NY - Manhattan,20,$50732.15,$55564.00,$53943.95
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,NY - Albany,40,$144982.57,$41084.62,$39821.07
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,66,$102814.16,$66105.78,$61983.69
